New_name,Library_name,Population,Position_in_cluster,Sex,Coverage,Project,Paper_Description,NCBI_number,Comments
M038489,M038489_S618,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038489_S618_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M038108,M038108_S45,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038108_S45_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M038487,M038487_S782,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038487_S782_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M037606,M037606_S209,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037606_S209_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043017,M043017_S175,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043017_S175_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M031922,M031922_S566,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031922_S566_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
877320,877320_S676,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/877320_S676_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M040674,M040674_S670,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040674_S670_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M040797,M040797_S84,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040797_S84_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M038281,M038281_S51,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038281_S51_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040621,M040621_S913,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040621_S913_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M032492,M032492_S151,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032492_S151_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M031975,M031975_S155,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031975_S155_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M038478,M038478_S528,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038478_S528_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
877958,877958_S499,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/877958_S499_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M031755,M031755_S726,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031755_S726_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040689,M040689_S669,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040689_S669_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M032482,M032482_S478,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032482_S478_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M011301,M011301_S178,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M011301_S178_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M026385,M026385_S442,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026385_S442_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M026403,M026403_S774,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026403_S774_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
881671,881671_S264,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/881671_S264_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M031764,M031764_S807,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031764_S807_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031565,M031565_S728,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031565_S728_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M038239,M038239_S286,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038239_S286_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043013,M043013_S252,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043013_S252_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M031760c,M031760_3_S2,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031760c_S2_markdup.bam,2,NA,3K_OWLS,NA,NA,REPLICATE
M040940,M040940_S330,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040940_S330_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M038287,M038287_S414,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038287_S414_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M026426,M026426_S525,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026426_S525_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M037858,M037858_S959,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037858_S959_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M043577,M043577_S372,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043577_S372_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040874,M040874_S652,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040874_S652_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M026406,M026406_S439,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026406_S439_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040909,M040909_S908,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040909_S908_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M038165,M038165_S284,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038165_S284_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M026301,M026301_S523,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026301_S523_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M038264,M038264_S374,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038264_S374_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031636,M031636_S895,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031636_S895_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M026335,M026335_S357,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026335_S357_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043590,M043590_S463,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043590_S463_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043645,M043645_S255,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043645_S255_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M038420,M038420_S38,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038420_S38_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
877555,877555_S344,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/877555_S344_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M037613,M037613_S46,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037613_S46_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M041194,M041194_S872,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M041194_S872_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M026244,M026244_S602,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026244_S602_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043627,M043627_S338,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043627_S338_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M026383,M026383_S610,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026383_S610_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
889984,889984_S515,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/889984_S515_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M040634,M040634_S502,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040634_S502_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M037607,M037607_S542,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037607_S542_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040860,M040860_S405,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040860_S405_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M038460,M038460_S701,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038460_S701_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M032464,M032464_S643,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032464_S643_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040741,M040741_S326,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040741_S326_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M032483,M032483_S398,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032483_S398_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M026328,M026328_S607,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026328_S607_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M032078,M032078_S133,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032078_S133_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M038001,M038001_S219,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038001_S219_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M038278,M038278_S375,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038278_S375_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040605,M040605_S254,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040605_S254_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M043999,M043999_S162,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043999_S162_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M032269,M032269_S839,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032269_S839_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M026333,M026333_S934,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026333_S934_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
